supertype_id,supertype_label,supertype_id_label,supertype.markers.combo,supertype.markers.combo (within subclass),subclass_id,subclass_label,subclass_id_label,class_id,class_label,class_id_label,cell_set_accession.supertype,cell_set_accession.subclass,cell_set_accession.class
389,CEA-BST Ebf1 Pdyn Gaba_6,0389 CEA-BST Ebf1 Pdyn Gaba_6,"Vdr,Slc32a1","Vdr,Ptprk",82,CEA-BST Ebf1 Pdyn Gaba,082 CEA-BST Ebf1 Pdyn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0389,CS20230722_SUBC_082,CS20230722_CLAS_11
390,CEA-BST Ebf1 Pdyn Gaba_7,0390 CEA-BST Ebf1 Pdyn Gaba_7,"Glp1r,Pax6,Ntn1",Angpt1,82,CEA-BST Ebf1 Pdyn Gaba,082 CEA-BST Ebf1 Pdyn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0390,CS20230722_SUBC_082,CS20230722_CLAS_11
391,CEA-BST Ebf1 Pdyn Gaba_8,0391 CEA-BST Ebf1 Pdyn Gaba_8,"Pdyn,Cdhr1,Isl1","Rai14,Pde11a",82,CEA-BST Ebf1 Pdyn Gaba,082 CEA-BST Ebf1 Pdyn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0391,CS20230722_SUBC_082,CS20230722_CLAS_11
392,CEA-BST Rai14 Pdyn Crh Gaba_1,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,"Impg1,Drd2",Impg1,83,CEA-BST Rai14 Pdyn Crh Gaba,083 CEA-BST Rai14 Pdyn Crh Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0392,CS20230722_SUBC_083,CS20230722_CLAS_11
393,CEA-BST Rai14 Pdyn Crh Gaba_2,0393 CEA-BST Rai14 Pdyn Crh Gaba_2,"Pgm5,Crh,Gad2",Crh,83,CEA-BST Rai14 Pdyn Crh Gaba,083 CEA-BST Rai14 Pdyn Crh Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0393,CS20230722_SUBC_083,CS20230722_CLAS_11
394,BST-SI-AAA Six3 Slc22a3 Gaba_1,0394 BST-SI-AAA Six3 Slc22a3 Gaba_1,"Slc22a3,Pou3f1,Tmem132c,Isl1","Dchs2,Kl",84,BST-SI-AAA Six3 Slc22a3 Gaba,084 BST-SI-AAA Six3 Slc22a3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0394,CS20230722_SUBC_084,CS20230722_CLAS_11
395,BST-SI-AAA Six3 Slc22a3 Gaba_2,0395 BST-SI-AAA Six3 Slc22a3 Gaba_2,"Pthlh,Slc22a3,Npas1","Stac2,Egflam,Dach2",84,BST-SI-AAA Six3 Slc22a3 Gaba,084 BST-SI-AAA Six3 Slc22a3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0395,CS20230722_SUBC_084,CS20230722_CLAS_11
396,SI-MPO-LPO Lhx8 Gaba_1,0396 SI-MPO-LPO Lhx8 Gaba_1,"Lhx8,Gbx2,Pou6f2,Slc32a1","Bcl11b,Pou6f2,S100a10,Tafa1",85,SI-MPO-LPO Lhx8 Gaba,085 SI-MPO-LPO Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0396,CS20230722_SUBC_085,CS20230722_CLAS_11
397,SI-MPO-LPO Lhx8 Gaba_2,0397 SI-MPO-LPO Lhx8 Gaba_2,"Nr2e1,Dgkk,Crh,Meis1","Crh,Otof,Meis1,Trhr",85,SI-MPO-LPO Lhx8 Gaba,085 SI-MPO-LPO Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0397,CS20230722_SUBC_085,CS20230722_CLAS_11
398,SI-MPO-LPO Lhx8 Gaba_3,0398 SI-MPO-LPO Lhx8 Gaba_3,"Nmu,Lhx8","D630024D03Rik,9530026P05Rik",85,SI-MPO-LPO Lhx8 Gaba,085 SI-MPO-LPO Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0398,CS20230722_SUBC_085,CS20230722_CLAS_11
399,SI-MPO-LPO Lhx8 Gaba_4,0399 SI-MPO-LPO Lhx8 Gaba_4,"Lhx8,A730046J19Rik,Kcnk13","Zic4,Dlx1,Slc10a4,Sp9",85,SI-MPO-LPO Lhx8 Gaba,085 SI-MPO-LPO Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0399,CS20230722_SUBC_085,CS20230722_CLAS_11
400,SI-MPO-LPO Lhx8 Gaba_5,0400 SI-MPO-LPO Lhx8 Gaba_5,"Gbx1,Nts,Gbx2","Megf10,Zic1,Ecel1,Dpf3",85,SI-MPO-LPO Lhx8 Gaba,085 SI-MPO-LPO Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0400,CS20230722_SUBC_085,CS20230722_CLAS_11
401,SI-MPO-LPO Lhx8 Gaba_6,0401 SI-MPO-LPO Lhx8 Gaba_6,"Nup62cl,Lhx6",Gm31938,85,SI-MPO-LPO Lhx8 Gaba,085 SI-MPO-LPO Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0401,CS20230722_SUBC_085,CS20230722_CLAS_11
402,MPO-ADP Lhx8 Gaba_1,0402 MPO-ADP Lhx8 Gaba_1,"Lhx8,B130024G19Rik,Pou3f1","Nr2f2,Cntnap3,Lypd6b",86,MPO-ADP Lhx8 Gaba,086 MPO-ADP Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0402,CS20230722_SUBC_086,CS20230722_CLAS_11
403,MPO-ADP Lhx8 Gaba_2,0403 MPO-ADP Lhx8 Gaba_2,"Lhx8,Ermn,Kcnh8","Zfp536,Bcl11b,Zic1,Cacng3",86,MPO-ADP Lhx8 Gaba,086 MPO-ADP Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0403,CS20230722_SUBC_086,CS20230722_CLAS_11
404,MPO-ADP Lhx8 Gaba_3,0404 MPO-ADP Lhx8 Gaba_3,"Lhx8,Cdh23,Cartpt","Cdh23,Cartpt,Ptger3,Gpr101",86,MPO-ADP Lhx8 Gaba,086 MPO-ADP Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0404,CS20230722_SUBC_086,CS20230722_CLAS_11
405,MPO-ADP Lhx8 Gaba_4,0405 MPO-ADP Lhx8 Gaba_4,"Lhx8,Pde11a,Sox1ot,Gda","Ntn1,Masp1,Rgs6,Pde11a",86,MPO-ADP Lhx8 Gaba,086 MPO-ADP Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0405,CS20230722_SUBC_086,CS20230722_CLAS_11
406,MPO-ADP Lhx8 Gaba_5,0406 MPO-ADP Lhx8 Gaba_5,"Lhx8,Col15a1,Isl1,Dgkk","Necab1,Prdm16,Cpne8",86,MPO-ADP Lhx8 Gaba,086 MPO-ADP Lhx8 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0406,CS20230722_SUBC_086,CS20230722_CLAS_11
407,MPN-MPO-LPO Lhx6 Zfhx3 Gaba_1,0407 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_1,"Lhx6,Pde11a,B130024G19Rik,Zfhx4","Sv2c,Glra2,Asb4,Gabre",87,MPN-MPO-LPO Lhx6 Zfhx3 Gaba,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0407,CS20230722_SUBC_087,CS20230722_CLAS_11
408,MPN-MPO-LPO Lhx6 Zfhx3 Gaba_2,0408 MPN-MPO-LPO Lhx6 Zfhx3 Gaba_2,"Tac2,Satb2,Lhx6","Hs3st2,Sorcs3",87,MPN-MPO-LPO Lhx6 Zfhx3 Gaba,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0408,CS20230722_SUBC_087,CS20230722_CLAS_11
409,BST Tac2 Gaba_1,0409 BST Tac2 Gaba_1,"Tac2,Satb2,Isl1",Gm29683,88,BST Tac2 Gaba,088 BST Tac2 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0409,CS20230722_SUBC_088,CS20230722_CLAS_11
410,BST Tac2 Gaba_2,0410 BST Tac2 Gaba_2,"Crh,Spata13,C1ql3,Slc32a1,Pou3f3",Pou3f3,88,BST Tac2 Gaba,088 BST Tac2 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0410,CS20230722_SUBC_088,CS20230722_CLAS_11
411,PVR Six3 Sox3 Gaba_1,0411 PVR Six3 Sox3 Gaba_1,"Sox3,Onecut1,Sox6,Ano1","Ptger3,Gpc4,Irs4,Cbln2",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0411,CS20230722_SUBC_089,CS20230722_CLAS_11
412,PVR Six3 Sox3 Gaba_2,0412 PVR Six3 Sox3 Gaba_2,"Sox3,Ptger3,Six3os1,Nr2f2","Nr2f2,Vwa5b1,Rasgrp1,Csta2",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0412,CS20230722_SUBC_089,CS20230722_CLAS_11
413,PVR Six3 Sox3 Gaba_3,0413 PVR Six3 Sox3 Gaba_3,"Six3os1,Thrsp,Drd1,Zic5,Gabre","Gm29683,Nfix",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0413,CS20230722_SUBC_089,CS20230722_CLAS_11
414,PVR Six3 Sox3 Gaba_4,0414 PVR Six3 Sox3 Gaba_4,"Ano1,Six3os1,Nr4a2,Vstm2b","Kcnmb2,Drd2,Crhr1,Tmem163",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0414,CS20230722_SUBC_089,CS20230722_CLAS_11
415,PVR Six3 Sox3 Gaba_5,0415 PVR Six3 Sox3 Gaba_5,"Lhx8,Fezf1",Fezf1,89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0415,CS20230722_SUBC_089,CS20230722_CLAS_11
416,PVR Six3 Sox3 Gaba_6,0416 PVR Six3 Sox3 Gaba_6,"Prdm12,Otx2,Kcnh8","A630012P03Rik,Prdm12",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0416,CS20230722_SUBC_089,CS20230722_CLAS_11
417,PVR Six3 Sox3 Gaba_7,0417 PVR Six3 Sox3 Gaba_7,"Pmaip1,Sfta3-ps,Runx1t1","Ttn,Sfta3-ps,Arx,Lhx5",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0417,CS20230722_SUBC_089,CS20230722_CLAS_11
418,PVR Six3 Sox3 Gaba_8,0418 PVR Six3 Sox3 Gaba_8,"Pmaip1,Hmx2,Glp1r","Hmx2,Sfta3-ps,Lhx5,Pmaip1",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0418,CS20230722_SUBC_089,CS20230722_CLAS_11
419,PVR Six3 Sox3 Gaba_9,0419 PVR Six3 Sox3 Gaba_9,"Hmx2,Ano1,Scn5a,Zfp536","Hmx2,Hs3st4,Isl1",89,PVR Six3 Sox3 Gaba,089 PVR Six3 Sox3 Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0419,CS20230722_SUBC_089,CS20230722_CLAS_11
420,BST-MPN Six3 Nrgn Gaba_1,0420 BST-MPN Six3 Nrgn Gaba_1,"Dock5,Arhgap36,Six3,Gpr149","Gpr149,Tmem215,Prlr",90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0420,CS20230722_SUBC_090,CS20230722_CLAS_11
421,BST-MPN Six3 Nrgn Gaba_2,0421 BST-MPN Six3 Nrgn Gaba_2,"Isl1,Zan,Glp1r,Tmem163,Prkcd,Six3","C130074G19Rik,A730046J19Rik",90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0421,CS20230722_SUBC_090,CS20230722_CLAS_11
422,BST-MPN Six3 Nrgn Gaba_3,0422 BST-MPN Six3 Nrgn Gaba_3,"Six3os1,Nr4a2,Zic1,Gpc4","Nr4a2,Dab2,Zic1,Trhde",90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0422,CS20230722_SUBC_090,CS20230722_CLAS_11
423,BST-MPN Six3 Nrgn Gaba_4,0423 BST-MPN Six3 Nrgn Gaba_4,"Sp8,H2-Q2,Pou6f2","Sp8,Lypd1,Calb1",90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0423,CS20230722_SUBC_090,CS20230722_CLAS_11
424,BST-MPN Six3 Nrgn Gaba_5,0424 BST-MPN Six3 Nrgn Gaba_5,"Isl1,Ntn1,Pgpep1l,Meis2,Adarb2,Scn5a","Ntn1,Mpped2,Zic1",90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0424,CS20230722_SUBC_090,CS20230722_CLAS_11
425,BST-MPN Six3 Nrgn Gaba_6,0425 BST-MPN Six3 Nrgn Gaba_6,"Sytl4,Arx,Arhgap36,Aldh3b2","Plpp4,Sp9,D030068K23Rik,Glra1",90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0425,CS20230722_SUBC_090,CS20230722_CLAS_11
426,BST-MPN Six3 Nrgn Gaba_7,0426 BST-MPN Six3 Nrgn Gaba_7,"Igfbpl1,Prox1,Csgalnact1,Sox1ot",Prox1,90,BST-MPN Six3 Nrgn Gaba,090 BST-MPN Six3 Nrgn Gaba,11,CNU-HYa GABA,11 CNU-HYa GABA,CS20230722_SUPT_0426,CS20230722_SUBC_090,CS20230722_CLAS_11
427,ARH-PVi Six6 Dopa-Gaba_1,0427 ARH-PVi Six6 Dopa-Gaba_1,"Slc6a3,Satb2",Calcr,91,ARH-PVi Six6 Dopa-Gaba,091 ARH-PVi Six6 Dopa-Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0427,CS20230722_SUBC_091,CS20230722_CLAS_12
428,ARH-PVi Six6 Dopa-Gaba_2,0428 ARH-PVi Six6 Dopa-Gaba_2,Platr21,Sncg,91,ARH-PVi Six6 Dopa-Gaba,091 ARH-PVi Six6 Dopa-Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0428,CS20230722_SUBC_091,CS20230722_CLAS_12
429,TMv-PMv Tbx3 Hist-Gaba_1,0429 TMv-PMv Tbx3 Hist-Gaba_1,"Hdc,Slc18a2",Hdc,92,TMv-PMv Tbx3 Hist-Gaba,092 TMv-PMv Tbx3 Hist-Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0429,CS20230722_SUBC_092,CS20230722_CLAS_12
430,TMv-PMv Tbx3 Hist-Gaba_2,0430 TMv-PMv Tbx3 Hist-Gaba_2,"Bsx,Has2os",Npsr1,92,TMv-PMv Tbx3 Hist-Gaba,092 TMv-PMv Tbx3 Hist-Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0430,CS20230722_SUBC_092,CS20230722_CLAS_12
431,RT-ZI Gnb3 Gaba_1,0431 RT-ZI Gnb3 Gaba_1,"Gm5532,Zeb2,Il1rap,Lrrc4c","Htr1a,Il1rap,Kctd12,Gm5532",93,RT-ZI Gnb3 Gaba,093 RT-ZI Gnb3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0431,CS20230722_SUBC_093,CS20230722_CLAS_12
432,RT-ZI Gnb3 Gaba_2,0432 RT-ZI Gnb3 Gaba_2,"Slc22a3,Pvalb,Fgf10,Pou6f2","Angpt1,Hmcn1,Tacr3,Nrgn",93,RT-ZI Gnb3 Gaba,093 RT-ZI Gnb3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0432,CS20230722_SUBC_093,CS20230722_CLAS_12
433,RT-ZI Gnb3 Gaba_3,0433 RT-ZI Gnb3 Gaba_3,"Cplx3,Cdc14a,Grin2c","Fam163a,Prlr,Cdc14a,Sema3e",93,RT-ZI Gnb3 Gaba,093 RT-ZI Gnb3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0433,CS20230722_SUBC_093,CS20230722_CLAS_12
434,RT-ZI Gnb3 Gaba_4,0434 RT-ZI Gnb3 Gaba_4,"Piezo2,Isl1,Tiam2,Sst","Kcnq5,Masp1,Ctxn3",93,RT-ZI Gnb3 Gaba,093 RT-ZI Gnb3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0434,CS20230722_SUBC_093,CS20230722_CLAS_12
435,RT-ZI Gnb3 Gaba_5,0435 RT-ZI Gnb3 Gaba_5,"Cplx3,Kcng4,Kcns3","Trh,Kcns3,Pcdh11x,Avp",93,RT-ZI Gnb3 Gaba,093 RT-ZI Gnb3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0435,CS20230722_SUBC_093,CS20230722_CLAS_12
436,SCH Six6 Cdc14a Gaba_1,0436 SCH Six6 Cdc14a Gaba_1,"Avp,Vipr2,Kcnj6","Gem,Prlr,Avp",94,SCH Six6 Cdc14a Gaba,094 SCH Six6 Cdc14a Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0436,CS20230722_SUBC_094,CS20230722_CLAS_12
437,SCH Six6 Cdc14a Gaba_2,0437 SCH Six6 Cdc14a Gaba_2,"Prr5l,Dlk1,Ptprk","Prokr2,Ptprk,Sgpp2",94,SCH Six6 Cdc14a Gaba,094 SCH Six6 Cdc14a Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0437,CS20230722_SUBC_094,CS20230722_CLAS_12
438,SCH Six6 Cdc14a Gaba_3,0438 SCH Six6 Cdc14a Gaba_3,"Six6,Cd24a,Lhx1",Tmem132c,94,SCH Six6 Cdc14a Gaba,094 SCH Six6 Cdc14a Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0438,CS20230722_SUBC_094,CS20230722_CLAS_12
439,DMH Prdm13 Gaba_1,0439 DMH Prdm13 Gaba_1,"Prdm13,Pou3f4,St18",Pbx3,95,DMH Prdm13 Gaba,095 DMH Prdm13 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0439,CS20230722_SUBC_095,CS20230722_CLAS_12
440,DMH Prdm13 Gaba_2,0440 DMH Prdm13 Gaba_2,"Bsx,Ppp1r17,Glra2,Prox1",Bsx,95,DMH Prdm13 Gaba,095 DMH Prdm13 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0440,CS20230722_SUBC_095,CS20230722_CLAS_12
441,PVHd Gsc Gaba_1,0441 PVHd Gsc Gaba_1,"Gsc,Col23a1","Gsc,Pcsk5",96,PVHd Gsc Gaba,096 PVHd Gsc Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0441,CS20230722_SUBC_096,CS20230722_CLAS_12
442,PVHd-SBPV Six3 Prox1 Gaba_1,0442 PVHd-SBPV Six3 Prox1 Gaba_1,"Piezo2,Isl1,Prox1,Pgr15l,Sox2ot","Pou3f3,Piezo2,Kcnmb2,Gm20646",97,PVHd-SBPV Six3 Prox1 Gaba,097 PVHd-SBPV Six3 Prox1 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0442,CS20230722_SUBC_097,CS20230722_CLAS_12
443,PVHd-SBPV Six3 Prox1 Gaba_2,0443 PVHd-SBPV Six3 Prox1 Gaba_2,"Sall3,Isl1,Prox1","Cd24a,Myh7,Adarb2",97,PVHd-SBPV Six3 Prox1 Gaba,097 PVHd-SBPV Six3 Prox1 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0443,CS20230722_SUBC_097,CS20230722_CLAS_12
444,PVHd-SBPV Six3 Prox1 Gaba_3,0444 PVHd-SBPV Six3 Prox1 Gaba_3,"Isl1,Sema3d,Gm38505,Pou6f2,Meis2,Slc18a2","Slc18a2,Meis2,Cpne4",97,PVHd-SBPV Six3 Prox1 Gaba,097 PVHd-SBPV Six3 Prox1 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0444,CS20230722_SUBC_097,CS20230722_CLAS_12
445,PVHd-SBPV Six3 Prox1 Gaba_4,0445 PVHd-SBPV Six3 Prox1 Gaba_4,"Six3,Col15a1,Prox1,Gck,Nr2f2,Zic5","Zic5,Gabrg1,Cntnap3",97,PVHd-SBPV Six3 Prox1 Gaba,097 PVHd-SBPV Six3 Prox1 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0445,CS20230722_SUBC_097,CS20230722_CLAS_12
446,AHN-SBPV-PVHd Pdrm12 Gaba_1,0446 AHN-SBPV-PVHd Pdrm12 Gaba_1,"Prdm12,Gm29683,Sp8,Arx","Syt10,Sulf1,Cntnap5b,Col25a1",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0446,CS20230722_SUBC_098,CS20230722_CLAS_12
447,AHN-SBPV-PVHd Pdrm12 Gaba_2,0447 AHN-SBPV-PVHd Pdrm12 Gaba_2,"C1ql2,Six3os1,Gad1","C1ql2,Six3os1,Il1rap,Kcnmb2",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0447,CS20230722_SUBC_098,CS20230722_CLAS_12
448,AHN-SBPV-PVHd Pdrm12 Gaba_3,0448 AHN-SBPV-PVHd Pdrm12 Gaba_3,"Prdm12,Gm29683,Drd2,Sox1ot,Tenm2","Cpne4,Zic1,Gulp1,Drd2",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0448,CS20230722_SUBC_098,CS20230722_CLAS_12
449,AHN-SBPV-PVHd Pdrm12 Gaba_4,0449 AHN-SBPV-PVHd Pdrm12 Gaba_4,"Prdm12,Qrfprl,Esr1","Qrfprl,L3mbtl4,Sox1ot,Nell2",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0449,CS20230722_SUBC_098,CS20230722_CLAS_12
450,AHN-SBPV-PVHd Pdrm12 Gaba_5,0450 AHN-SBPV-PVHd Pdrm12 Gaba_5,"Prdm12,Onecut1,Slc24a4","Zic5,Chd7",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0450,CS20230722_SUBC_098,CS20230722_CLAS_12
451,AHN-SBPV-PVHd Pdrm12 Gaba_6,0451 AHN-SBPV-PVHd Pdrm12 Gaba_6,"Prdm12,Cdh23,Sox2","Cdh23,Zfp503,Six3,Gm10754",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0451,CS20230722_SUBC_098,CS20230722_CLAS_12
452,AHN-SBPV-PVHd Pdrm12 Gaba_7,0452 AHN-SBPV-PVHd Pdrm12 Gaba_7,"Sp8,Sox6,Slc30a3,Sst","Slc30a3,Cdh6,Sox6,Pnoc",98,AHN-SBPV-PVHd Pdrm12 Gaba,098 AHN-SBPV-PVHd Pdrm12 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0452,CS20230722_SUBC_098,CS20230722_CLAS_12
453,SBPV-PVa Six6 Satb2 Gaba_1,0453 SBPV-PVa Six6 Satb2 Gaba_1,"Six6,Chst9",Chst9,99,SBPV-PVa Six6 Satb2 Gaba,099 SBPV-PVa Six6 Satb2 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0453,CS20230722_SUBC_099,CS20230722_CLAS_12
454,SBPV-PVa Six6 Satb2 Gaba_2,0454 SBPV-PVa Six6 Satb2 Gaba_2,"Six6,Adra1b,Tspan18,Rorb,Six3os1","Cdh6,Stac,Adra1b",99,SBPV-PVa Six6 Satb2 Gaba,099 SBPV-PVa Six6 Satb2 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0454,CS20230722_SUBC_099,CS20230722_CLAS_12
455,SBPV-PVa Six6 Satb2 Gaba_3,0455 SBPV-PVa Six6 Satb2 Gaba_3,"Six6,Sp9,Cntn4,Satb2","Cpne4,Gpc5,Penk,Tent5a",99,SBPV-PVa Six6 Satb2 Gaba,099 SBPV-PVa Six6 Satb2 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0455,CS20230722_SUBC_099,CS20230722_CLAS_12
456,AHN Onecut3 Gaba_1,0456 AHN Onecut3 Gaba_1,"Six6,Onecut3,Zic1,Zfhx3","Sox1,Six6,Etv1,Zic1",100,AHN Onecut3 Gaba,100 AHN Onecut3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0456,CS20230722_SUBC_100,CS20230722_CLAS_12
457,AHN Onecut3 Gaba_2,0457 AHN Onecut3 Gaba_2,"Onecut3,Arx,Galr1,Cntnap5c","Rxrg,Plscr4,Six3",100,AHN Onecut3 Gaba,100 AHN Onecut3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0457,CS20230722_SUBC_100,CS20230722_CLAS_12
458,AHN Onecut3 Gaba_3,0458 AHN Onecut3 Gaba_3,"Gm16551,Gm38505,Foxg1,Ddc","Asb4,Pld5,Irs4",100,AHN Onecut3 Gaba,100 AHN Onecut3 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0458,CS20230722_SUBC_100,CS20230722_CLAS_12
459,ZI Pax6 Gaba_1,0459 ZI Pax6 Gaba_1,"Lhx1,Sp9,Fbn2,9530026P05Rik,Fam155a,Nrgn,Sv2b","Galr1,Lncenc1,Fbn2,Slc5a5",101,ZI Pax6 Gaba,101 ZI Pax6 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0459,CS20230722_SUBC_101,CS20230722_CLAS_12
460,ZI Pax6 Gaba_2,0460 ZI Pax6 Gaba_2,"Onecut1,Isl1,Slc30a3,Arx,Sema3c","Onecut1,Sema3c,Irs4,Meis2",101,ZI Pax6 Gaba,101 ZI Pax6 Gaba,12,HY GABA,12 HY GABA,CS20230722_SUPT_0460,CS20230722_SUBC_101,CS20230722_CLAS_12
